1,0.024133,0.016065,0.044639,0.031001,-0.009473,-0.042663,-0.077283,-0.091508,-0.046113999999999995,-0.005557,0.001369,-0.040256,-0.08542899999999999,-0.044213,-0.065613,-0.10822999999999999,-0.10295,-0.087675,-0.004829,-0.041969,-0.071552,0.057880999999999995,0.083307,0.024707,0.076331,0.2086,0.26204,0.28365,0.37499,0.40995,0.37167,0.4176,0.50961,0.5725,0.6091,0.59336,0.59685,0.6161800000000001,0.63998,0.69311,0.66605,0.6363800000000001,0.75174,0.8208700000000001,0.7208,0.72364,0.88954,0.92729,0.8368700000000001,0.7951699999999999,0.82096,0.87426,0.9001100000000001,0.91099,0.9269799999999999,0.89451,0.8802700000000001,0.9331,0.96691,1.0155,1.0162,0.9648200000000001,1.0347,1.1228,1.1301,1.1012,1.1219,1.1331,1.1066,1.1404,1.0099,0.85344,0.91394,0.91041,0.82183,0.73314,0.5715399999999999,0.46636000000000005,0.34979,0.16297999999999999,0.22068000000000002,0.37648000000000004,0.28946,-0.049293000000000003,-0.48335,-0.8866700000000001,-1.3888,-1.9245,-2.4118,-2.9064,-3.0809,-2.608,-1.5843,-0.28463,0.76478,1.0493,0.21606999999999998,-0.83111,-1.8152,-2.7322,-3.1405,-3.145,-3.0709,-2.7918,-2.3049,-1.7339,-1.2843,-1.1073,-0.9881700000000001,-0.8449700000000001,-0.50698,-0.17027,-0.10497000000000001,-0.013894,-0.027627,-0.10547000000000001,-0.068411,-0.10893,-0.13224,-0.0067280000000000005,0.08810499999999999,-0.01385,-0.049356,0.022604,-0.011681,-0.015244,-0.039597,-0.011931,0.06776900000000001,0.025508000000000003,0.051275,0.06124400000000001,0.053409000000000005,0.12092,0.081996,0.039526,0.073486,0.020875,-0.018836000000000002,0.030808999999999996
0,0.42438000000000003,0.34442,0.34813,0.34017,0.24336999999999998,0.24173000000000003,0.26878,0.27342,0.35644000000000003,0.50588,0.76462,0.9711799999999999,1.169,1.2241,1.3859,1.6259,1.6045,1.5924,1.4498,1.1538,1.1479,0.89389,0.74647,0.48746000000000006,0.1663,-0.13912,-0.25847,-0.2256,-0.34019,-0.30136999999999997,-0.24156999999999998,-0.24724000000000002,-0.25468,-0.3823,-0.26248,-0.19430999999999998,-0.15808,-0.17894000000000002,-0.19701,-0.14315999999999998,0.045271,0.48023000000000005,1.2249,1.4584,1.926,2.312,2.3502,1.7646,0.97609,0.72025,0.97262,-0.37018,0.9349799999999999,-1.0435,-3.102,-4.4511,-4.3456,-3.48,-2.3899,-1.7416,-1.6255,-0.75271,-0.24308000000000002,-0.31056,-0.23553000000000002,-0.33588,-0.23126,-0.2796,-0.33957,-0.37238000000000004,-0.41255,-0.35658,-0.34356,-0.28786999999999996,-0.44632,-0.42503,-0.42491999999999996,-0.49427,-0.50632,-0.6501399999999999,-0.648,-0.70719,-0.7337199999999999,-0.78542,-0.8946299999999999,-0.81353,-0.8291200000000001,-0.86361,-0.8849299999999999,-0.95936,-0.82981,-0.83915,-0.77168,-0.57038,-0.55608,-0.43861000000000006,-0.39937,-0.22364,-0.067743,-0.054807,-0.037386,-0.034256,0.098152,-0.05486799999999999,-0.011947,-0.023129,0.006939,0.079206,-0.06654600000000001,0.10693,0.057174,0.059092,0.020325,0.10142999999999999,0.079636,0.044969,0.18286,0.20075,0.2061,0.30582,0.32013,0.37101,0.38683,0.43717,0.54702,0.54373,0.6137699999999999,0.64773,0.6532899999999999,0.6067,0.52644,0.55902,0.55567,0.59727,0.57076,0.46748999999999996,0.4634,0.48188000000000003,0.43218999999999996,0.39453
0,1.5295,1.7766,1.9367,1.8402,1.8,1.7249,1.4058,1.0088,0.72472,0.43067,-0.11345999999999999,-0.47291000000000005,-0.6017399999999999,-0.6488,-0.68112,-0.63584,-0.61077,-0.7048399999999999,-0.7176899999999999,-0.70729,-0.6452899999999999,-0.72895,-0.68466,-0.6524,-0.73038,-0.67681,-0.66197,-0.49443000000000004,0.049705,0.6848,0.65127,0.66261,1.1634,1.3543,1.1340000000000001,0.70992,0.97051,1.3706,0.828,-1.6753,1.5155,-0.5865199999999999,-2.8001,-4.4356,-4.6206,-3.9644,-2.7769,-1.5648,-1.3352,-0.7670600000000001,-0.041918000000000004,-0.061350999999999996,-0.072978,-0.099151,0.005291,0.057874,-0.069164,-0.10147,-0.027129,-0.12175,-0.095764,-0.16827999999999999,-0.14685,-0.1563,-0.22436999999999999,-0.2712,-0.34187,-0.23135,-0.37422,-0.5132899999999999,-0.40683,-0.4681,-0.56876,-0.70829,-0.75313,-0.75618,-0.7020000000000001,-0.61163,-0.64987,-0.5776,-0.52835,-0.43982,-0.2774,-0.32464,-0.15924000000000002,0.010729,0.099638,0.17281,0.10513,0.2685,0.19358,0.18234,0.26358000000000004,0.22091,0.21811999999999998,0.36668,0.26278,0.33248,0.20786999999999997,0.2426,0.24852,0.27398,0.32616999999999996,0.27052,0.30926,0.32809,0.34875,0.4286,0.36152,0.3985,0.46316999999999997,0.40963999999999995,0.50442,0.65854,0.5925,0.65588,0.59736,0.6229399999999999,0.57638,0.5294800000000001,0.55967,0.40951,0.35611,0.38247,0.33189,0.4091,0.26249,0.31561999999999996,0.22958,0.25406,0.1696,0.12617,0.2583,0.23859,0.46558999999999995,0.6402800000000001,0.72765,0.86787,1.0586,1.2953
0,1.2865,1.0499,0.7936,0.47358999999999996,0.11173,-0.054857,-0.062095000000000004,-0.12075,-0.10300999999999999,-0.10248,-0.10404000000000001,-0.10686,-0.15824000000000002,-0.14237,-0.08205599999999999,-0.092,-0.076051,-0.11195999999999999,-0.067124,-0.06554700000000001,-0.035976999999999995,0.1572,0.64715,0.8285399999999999,0.6320100000000001,0.94191,1.2029,1.2004,1.4055,1.6653,2.3799,1.093,0.6903600000000001,-1.4674,-3.1994,-4.1399,-3.9195,-3.2572,-2.2128,-1.6478,-1.5497,-0.8547799999999999,-0.40321999999999997,-0.33521,-0.37943000000000005,-0.4438,-0.37872,-0.41705,-0.44526000000000004,-0.46812,-0.47268000000000004,-0.44895,-0.5256,-0.51251,-0.5696899999999999,-0.6673399999999999,-0.59353,-0.75062,-0.7592300000000001,-0.7904,-0.8562299999999999,-0.88229,-0.96326,-1.0013,-1.0167,-1.0728,-1.146,-1.03,-1.0662,-1.0305,-1.0372,-0.96696,-0.8664200000000001,-0.79818,-0.76167,-0.62425,-0.49698000000000003,-0.40494,-0.32907,-0.24155,-0.19329000000000002,-0.1282,-0.13435999999999998,-0.094572,0.037298000000000005,-0.004831,0.03338,0.099481,0.09083300000000001,0.17456,0.10976,0.12514,0.24011999999999997,0.16598,0.26685,0.27951,0.33364,0.40005999999999997,0.49213,0.42726000000000003,0.49778999999999995,0.5716399999999999,0.57525,0.5895,0.60527,0.6532,0.67499,0.65457,0.64956,0.63353,0.54994,0.6,0.54327,0.52912,0.51674,0.53823,0.5344899999999999,0.42061000000000004,0.48191999999999996,0.49856000000000006,0.4417,0.47628000000000004,0.47265,0.45912,0.40567,0.37656,0.33082,0.48571000000000003,0.59191,0.72941,0.9663700000000001,1.1065,1.0919,1.3026,1.5727,1.7337,1.7406,1.7117,1.5793,1.5141
1,-0.1754,-0.12192,-0.053532,-0.024293000000000002,0.022917,0.11644000000000002,0.18704,0.24070999999999998,0.31434,0.34281999999999996,0.36633000000000004,0.49,0.599,0.57917,0.59132,0.7065100000000001,0.72356,0.70862,0.80581,0.81552,0.75836,0.75647,0.75478,0.759,0.74087,0.7380800000000001,0.75481,0.74969,0.82395,0.89285,0.81947,0.77733,0.83549,0.85921,0.88713,0.8839100000000001,0.80523,0.8208,0.86951,0.8377100000000001,0.93009,1.0368,0.94194,0.94247,0.97682,0.86895,0.80374,0.66217,0.54542,0.6087199999999999,0.58298,0.4412,0.30958,0.18959,0.10683,-0.012665000000000001,-0.17079,-0.12978,-0.040846,-0.18462,-0.48733000000000004,-0.9483299999999999,-1.4654,-1.9101,-2.3049,-2.6471,-2.9707,-3.0551,-2.7517,-2.0031,-0.83139,0.29249,1.3752,1.808,0.63581,-0.83935,-2.0205,-2.7553,-3.0192,-2.9684,-2.7744,-2.5068,-2.1367,-1.5991,-1.0231,-0.67399,-0.58335,-0.45946000000000004,-0.096263,0.28121,0.38309,0.39886,0.43626000000000004,0.39015,0.44421000000000005,0.51546,0.4781,0.49968999999999997,0.46462,0.37142,0.40694,0.38797,0.32653000000000004,0.4343,0.42278999999999994,0.34025,0.36756,0.30262,0.35681,0.40376999999999996,0.31549,0.32461,0.24228000000000002,0.22164,0.27519,0.18184,0.15607000000000001,0.15325999999999998,0.13549,0.13309,0.093166,0.081371,0.029598000000000003,-0.000528,-0.003781,-0.044868,-0.031473,-0.1012,-0.19597,-0.18462,-0.23415,-0.24846999999999997,-0.17759,-0.22300999999999999,-0.27726999999999996,-0.23328000000000002,-0.25261,-0.26421999999999995,-0.17639000000000002,-0.15492999999999998
0,0.17394,0.14885,0.17890999999999999,0.23731,0.27612,0.39865,0.46301000000000003,0.47181999999999996,0.5554,0.54172,0.53735,0.71648,0.59992,0.56777,0.5372899999999999,0.57691,0.56823,0.5587300000000001,0.49832,0.45196000000000003,0.49987,0.42672,0.46928000000000003,0.46398,0.38699,0.39541,0.37751,0.35309,0.29600000000000004,0.29456,0.28301,0.33352,0.46398999999999996,0.61738,0.78477,0.79828,1.0285,1.0929,1.263,1.5441,1.6337,1.3926,1.252,0.92784,0.73975,0.6379600000000001,0.53117,0.46538999999999997,0.20178,-0.12036,-0.12595,-0.2222,-0.22609,-0.23723000000000002,-0.13885999999999998,-0.19485999999999998,-0.31048000000000003,-0.20206,-0.16029000000000002,-0.20517,-0.24705,-0.1272,-0.13109,-0.10447999999999999,0.28926999999999997,1.0107,1.5333,1.4985,1.9349,2.3032,1.9417,1.2579,0.6906899999999999,0.62748,-0.8115899999999999,0.46113999999999994,-0.92605,-2.3085,-3.7943,-4.9131,-4.5668,-3.3528,-2.1802,-1.6349,-1.1075,-0.15974000000000002,-0.18282,-0.18279,-0.17704,-0.1755,-0.094579,-0.086075,-0.13967000000000002,-0.14154,-0.16108,-0.18367,-0.17756,-0.2147,-0.28245,-0.25897,-0.29531,-0.33332,-0.42263,-0.44023,-0.43366000000000005,-0.53359,-0.60241,-0.65647,-0.6761199999999999,-0.7125199999999999,-0.7620899999999999,-0.76137,-0.77094,-0.66561,-0.7705,-0.70997,-0.66061,-0.6432899999999999,-0.45393,-0.43332,-0.30638000000000004,-0.19418,-0.10178,-0.08807100000000001,0.060570000000000006,-0.011409,-0.044106,0.029372000000000002,0.10046000000000001,0.04637,0.046535,0.0011480000000000001,-0.007529999999999999,0.008211,-0.028456,0.04728,0.10665999999999999,0.16788,0.10543,0.20467
1,0.48886,0.30494,0.31446999999999997,0.20137,0.069342,-0.17115,-0.45943999999999996,-0.70649,-1.0117,-1.2462,-1.3224,-1.6887,-2.0088,-2.506,-3.0307,-3.4744,-4.0139,-4.4844,-4.1818,-3.0737,0.8869799999999999,1.2981,1.2196,0.8299799999999999,0.022529,-0.61628,-0.93819,-1.3648,-1.7215,-1.7238,-1.3778,-0.86665,-0.55711,-0.38086,-0.35405,-0.058727999999999995,0.34594,0.51622,0.40998,0.43983999999999995,0.46555,0.3988,0.38076,0.43473999999999996,0.38366999999999996,0.37947,0.37154,0.36466,0.40339,0.32766999999999996,0.41628999999999994,0.39069,0.33437,0.28573000000000004,0.32188,0.24103000000000002,0.2401,0.31919000000000003,0.2406,0.26737,0.21815,0.18424000000000001,0.21373000000000003,0.11757999999999999,0.092318,0.12787,0.11578,0.11385,0.14461,0.043563,0.001544,0.018978000000000002,0.007240000000000001,0.0060490000000000006,-0.034045,0.013534000000000001,-0.026496,0.024791999999999998,-0.015597999999999999,-0.013893,-0.036236000000000004,-0.052048000000000004,-0.026532999999999998,-0.012256,0.044523,0.088558,0.068452,0.14201,0.18448,0.22185,0.26199,0.33876,0.33783,0.33987,0.37787,0.37744,0.41968999999999995,0.43372,0.46007,0.46588,0.41698,0.50695,0.49988999999999995,0.45191000000000003,0.45258999999999994,0.46243999999999996,0.5233,0.5291,0.53246,0.49701000000000006,0.4811,0.55286,0.56171,0.5220600000000001,0.55172,0.58477,0.46313000000000004,0.49826000000000004,0.53294,0.46988,0.5798399999999999,0.56238,0.52922,0.58491,0.6480899999999999,0.5857399999999999,0.60353,0.66057,0.6458699999999999,0.68058,0.65517,0.7522399999999999,0.70477,0.67599,0.72573,0.73369,0.7468899999999999,0.73605,0.6814100000000001,0.65044
0,-0.075014,0.17399,0.60849,0.7804800000000001,0.81838,0.85455,0.87749,0.79063,0.6433,0.8646299999999999,0.99959,0.32037,-2.0352,0.44198999999999994,-1.6549,-3.4018,-4.5516,-4.7694,-4.0873,-2.9432,-1.6896,-1.3888,-0.64836,-0.086812,-0.047263,-0.07858,-0.060816999999999996,0.11685,-0.080858,0.00405,-0.034329000000000005,0.014034999999999999,-0.014091,-0.06661900000000001,-0.15695,-0.11700999999999999,-0.11934000000000002,-0.15294000000000002,-0.19714,-0.26631,-0.2955,-0.36136999999999997,-0.45729,-0.65735,-0.62531,-0.59432,-0.7105,-0.66267,-0.6320600000000001,-0.68348,-0.77915,-0.67403,-0.60747,-0.49613,-0.49373,-0.36501,-0.2426,-0.17684,-0.15867,-0.023674,-0.014266999999999998,0.050436,0.10962000000000001,0.08563,0.10611,0.12032999999999999,0.13427999999999998,0.05967000000000001,0.096121,0.051562000000000004,0.12986,0.20069,0.15195,0.18506,0.26123,0.22155,0.1568,0.12190999999999999,0.33071,0.33078,0.38336,0.39893,0.45948999999999995,0.45275,0.47608999999999996,0.44299999999999995,0.58032,0.44837,0.45974,0.41258,0.53589,0.53837,0.44195,0.48181999999999997,0.35906,0.40824,0.38700999999999997,0.42805,0.37426,0.29948,0.41175,0.36789,0.35262,0.33893,0.31316,0.32219000000000003,0.37522,0.39074000000000003,0.6244,0.77503,0.9736,1.0671,1.2692,1.4333,1.6535,1.8414,1.7906,1.7074,1.6283,1.4237,1.2828,1.0649,0.8765700000000001,0.55382,0.071431,-0.18646,-0.27203,-0.30749,-0.31184,-0.32478,-0.34221999999999997,-0.24024,-0.29364,-0.30448000000000003,-0.2727,-0.27401,-0.36185,-0.24497,-0.39255999999999996,-0.32648
0,0.99987,1.1541,1.2749,1.3645,1.7912,2.1971,2.1651,1.9815,1.8203,1.6164,1.44,1.0552,0.65486,0.082774,-0.31973,-0.30105,-0.32155,-0.41096000000000005,-0.43573999999999996,-0.32273,-0.27943,-0.38127,-0.41051000000000004,-0.32489,-0.22118000000000002,-0.46891000000000005,-0.39516,-0.30175,-0.21788000000000002,-0.2019,0.35444000000000003,0.86345,0.8739299999999999,1.6716,2.0767,1.839,0.77847,0.80589,1.8865,0.28139000000000003,-1.7611,-2.8139999999999996,-3.9001,-4.1091,-2.8514,-1.9642,-1.8189,-0.98705,-0.18435,-0.3297,-0.28819,-0.32292,-0.3064,-0.31534,-0.33366999999999997,-0.20704,-0.37481,-0.30646999999999996,-0.44628,-0.3879,-0.39741,-0.46038,-0.5029100000000001,-0.49662,-0.49141999999999997,-0.7467699999999999,-0.76752,-0.8297100000000001,-0.92712,-0.92585,-1.0223,-1.0644,-1.0937,-1.0131,-1.0708,-1.1487,-1.114,-0.99403,-0.9806,-1.0264,-0.9159299999999999,-0.80138,-0.59312,-0.5521,-0.42093,-0.19747,-0.261,-0.13909000000000002,-0.059425,0.029235,0.045116,0.032886,0.012884,0.026805000000000002,0.16214,0.076838,0.15648,0.16139,0.25497,0.28445,0.28665999999999997,0.22363000000000002,0.29027,0.3513,0.43787,0.43217,0.37974,0.47565,0.54914,0.65589,0.63097,0.5986899999999999,0.55806,0.70417,0.79865,0.54933,0.61303,0.5299699999999999,0.5886399999999999,0.44711000000000006,0.45316999999999996,0.41248999999999997,0.48331999999999997,0.50145,0.48878999999999995,0.33914,0.41871,0.42041000000000006,0.36222,0.31629,0.25905,0.42552,0.33989,0.32237,0.27703,0.21821999999999997,0.26739,0.37442,0.48433000000000004,0.80048
0,-3.9684,-2.524,-1.8516,-1.5524,-0.56228,-0.12324,-0.29470999999999997,-0.30551,-0.27831999999999996,-0.27885,-0.22988000000000003,-0.25605,-0.20776999999999998,-0.28073000000000004,-0.42308,-0.38718,-0.37674,-0.51695,-0.44493,-0.51673,-0.63347,-0.62893,-0.6473300000000001,-0.73546,-0.77785,-0.74203,-0.7953899999999999,-0.8825700000000001,-0.9268,-0.9139200000000001,-0.94975,-0.94525,-0.98182,-0.7833899999999999,-0.77255,-0.74763,-0.6745800000000001,-0.5607300000000001,-0.33399999999999996,-0.36414,-0.11575,-0.06314600000000001,-0.052885,0.017823,0.026555000000000002,0.02138,0.10519,0.10661,0.1302,0.15048,0.2274,0.072163,0.22716999999999998,0.26578,0.33866,0.29821,0.2757,0.33533,0.31245,0.43545,0.5261100000000001,0.5481,0.7094,0.6754,0.63817,0.70954,0.7915399999999999,0.7581100000000001,0.67956,0.8177300000000001,0.7773399999999999,0.7126100000000001,0.68779,0.7593,0.6907,0.7178399999999999,0.57626,0.53852,0.6501899999999999,0.46243999999999996,0.38437,0.46228,0.45059,0.3585,0.4964,0.41703,0.45543999999999996,0.46288,0.35252,0.33379000000000003,0.28997,0.38971,0.38197,0.33921,0.20533,0.25137,0.39552,0.4241,0.74838,1.0146,1.2395,1.3559999999999999,1.4542,1.704,2.0972,1.7499,1.5411,0.99331,0.9661,0.96149,0.64145,0.23546999999999998,-0.25277,-0.31593000000000004,-0.35226,-0.41751000000000005,-0.35167,-0.2596,-0.29070999999999997,-0.22931999999999997,-0.33909,-0.31655,-0.34696,-0.42105,-0.35741,-0.29819,-0.22801999999999997,0.38845999999999997,1.3869999999999998,1.4767,1.6859,1.605,1.0027,-0.016392,-0.42901999999999996,0.71667,-1.2788,-3.0345,-3.9758,-4.669
